/home/projects/nyosef/eitangr/miniconda3/envs/pixelgen-scvi/lib/python3.10/site-packages/anndata/utils.py:429: FutureWarning: Importing read_elem from `anndata.experimental` is deprecated. Import anndata.io.read_elem instead.
  warnings.warn(msg, FutureWarning)
2025-04-23 11:37:34,769 - Calc 2420
2025-04-23 11:37:34,883 - Calc 2421
2025-04-23 11:37:34,957 - Calc 2422
2025-04-23 11:37:34,982 - Calc 2423
2025-04-23 11:37:35,085 - Calc 2424
2025-04-23 11:37:35,104 - Calc 2425
2025-04-23 11:37:35,257 - Calc 2426
2025-04-23 11:37:35,464 - Calc 2427
2025-04-23 11:37:35,577 - Calc 2428
2025-04-23 11:37:35,645 - Calc 2429
2025-04-23 11:37:35,826 - Calc 2430
2025-04-23 11:37:35,878 - Calc 2431
2025-04-23 11:37:36,034 - Calc 2432
2025-04-23 11:37:36,184 - Calc 2433
2025-04-23 11:37:36,218 - Calc 2434
2025-04-23 11:37:36,307 - Calc 2435
2025-04-23 11:37:36,318 - Calc 2436
2025-04-23 11:37:36,713 - Calc 2437
2025-04-23 11:37:36,721 - Calc 2438
2025-04-23 11:37:36,754 - Calc 2439
2025-04-23 11:37:36,770 - Calc 2440
2025-04-23 11:37:37,297 - Calc 2441
2025-04-23 11:37:37,380 - Calc 2442
2025-04-23 11:37:37,564 - Calc 2443
2025-04-23 11:37:37,587 - Calc 2444
2025-04-23 11:37:37,793 - Calc 2445
2025-04-23 11:37:38,078 - Calc 2446
2025-04-23 11:37:38,262 - Calc 2447
2025-04-23 11:37:38,286 - Calc 2448
2025-04-23 11:37:38,324 - Calc 2449
2025-04-23 11:37:38,433 - Calc 2450
2025-04-23 11:37:38,525 - Calc 2451
2025-04-23 11:37:38,550 - Calc 2452
2025-04-23 11:37:39,261 - Calc 2453
2025-04-23 11:37:39,583 - Calc 2454
2025-04-23 11:37:39,586 - Calc 2455
2025-04-23 11:37:39,654 - Calc 2456
2025-04-23 11:37:39,677 - Calc 2457
2025-04-23 11:37:40,017 - Calc 2458
2025-04-23 11:37:40,046 - Calc 2459
2025-04-23 11:37:40,154 - Calc 2460
2025-04-23 11:37:40,199 - Calc 2461
2025-04-23 11:37:40,373 - Calc 2462
2025-04-23 11:37:40,377 - Calc 2463
2025-04-23 11:37:40,624 - Calc 2464
2025-04-23 11:37:40,669 - Calc 2465
2025-04-23 11:37:40,784 - Calc 2466
2025-04-23 11:37:40,847 - Calc 2467
2025-04-23 11:37:40,893 - Calc 2468
2025-04-23 11:37:40,946 - Calc 2469
2025-04-23 11:37:41,057 - Calc 2470
2025-04-23 11:37:41,148 - Calc 2471
2025-04-23 11:37:41,230 - Calc 2472
2025-04-23 11:37:41,749 - Calc 2473
2025-04-23 11:37:41,805 - Calc 2474
2025-04-23 11:37:41,854 - Calc 2475
2025-04-23 11:37:42,010 - Calc 2476
2025-04-23 11:37:42,162 - Calc 2477
2025-04-23 11:37:42,373 - Calc 2478
2025-04-23 11:37:42,564 - Calc 2479
2025-04-23 11:37:42,594 - Calc 2480
2025-04-23 11:37:42,671 - Calc 2481
2025-04-23 11:37:42,761 - Calc 2482
2025-04-23 11:37:42,790 - Calc 2483
2025-04-23 11:37:42,842 - Calc 2484
2025-04-23 11:37:42,869 - Calc 2485
2025-04-23 11:37:43,308 - Calc 2486
2025-04-23 11:37:43,430 - Calc 2487
2025-04-23 11:37:43,442 - Calc 2488
2025-04-23 11:37:43,507 - Calc 2489
2025-04-23 11:37:43,517 - Calc 2490
2025-04-23 11:37:43,626 - Calc 2491
2025-04-23 11:37:43,880 - Calc 2492
2025-04-23 11:37:43,976 - Calc 2493
2025-04-23 11:37:44,231 - Calc 2494
2025-04-23 11:37:44,370 - Calc 2495
2025-04-23 11:37:44,659 - Calc 2496
2025-04-23 11:37:44,667 - Calc 2497
2025-04-23 11:37:44,913 - Calc 2498
2025-04-23 11:37:45,124 - Calc 2499
2025-04-23 11:37:45,294 - Calc 2500
2025-04-23 11:37:45,423 - Calc 2501
2025-04-23 11:37:45,462 - Calc 2502
2025-04-23 11:37:45,598 - Calc 2503
2025-04-23 11:37:45,736 - Calc 2504
2025-04-23 11:37:45,856 - Calc 2505
2025-04-23 11:37:46,072 - Calc 2506
2025-04-23 11:37:46,184 - Calc 2507
2025-04-23 11:37:46,214 - Calc 2508
2025-04-23 11:37:46,262 - Calc 2509
2025-04-23 11:37:46,301 - Calc 2510
2025-04-23 11:37:46,357 - Calc 2511
2025-04-23 11:37:46,630 - Calc 2512
2025-04-23 11:37:46,744 - Calc 2513
2025-04-23 11:37:46,906 - Calc 2514
2025-04-23 11:37:47,354 - Calc 2515
2025-04-23 11:37:47,402 - Calc 2516
2025-04-23 11:37:47,459 - Calc 2517
2025-04-23 11:37:47,468 - Calc 2518
2025-04-23 11:37:47,545 - Calc 2519
2025-04-23 11:37:47,688 - Calc 2520
2025-04-23 11:37:47,848 - Calc 2521
2025-04-23 11:37:47,857 - Calc 2522
2025-04-23 11:37:48,150 - Calc 2523
2025-04-23 11:37:48,268 - Calc 2524
2025-04-23 11:37:48,354 - Calc 2525
2025-04-23 11:37:48,406 - Calc 2526
2025-04-23 11:37:48,476 - Calc 2527
2025-04-23 11:37:48,750 - Calc 2528
2025-04-23 11:37:48,798 - Calc 2529
2025-04-23 11:37:48,866 - Calc 2530
2025-04-23 11:37:48,982 - Calc 2531
2025-04-23 11:37:49,003 - Calc 2532
2025-04-23 11:37:49,201 - Calc 2533
2025-04-23 11:37:49,211 - Calc 2534
2025-04-23 11:37:49,246 - Calc 2535
2025-04-23 11:37:49,271 - Calc 2536
2025-04-23 11:37:49,297 - Calc 2537
2025-04-23 11:37:49,408 - Calc 2538
2025-04-23 11:37:49,527 - Calc 2539
2025-04-23 11:37:49,621 - Calc 2540
2025-04-23 11:37:49,642 - Calc 2541
2025-04-23 11:37:49,664 - Calc 2542
2025-04-23 11:37:49,667 - Calc 2543
2025-04-23 11:37:49,787 - Calc 2544
2025-04-23 11:37:49,971 - Calc 2545
2025-04-23 11:37:50,015 - Calc 2546
2025-04-23 11:37:50,164 - Calc 2547
2025-04-23 11:37:50,375 - Calc 2548
2025-04-23 11:37:50,689 - Calc 2549
2025-04-23 11:37:50,727 - Calc 2550
2025-04-23 11:37:50,818 - Calc 2551
2025-04-23 11:37:51,414 - Calc 2552
2025-04-23 11:37:51,707 - Calc 2553
2025-04-23 11:37:51,729 - Calc 2554
2025-04-23 11:37:51,787 - Calc 2555
2025-04-23 11:37:51,925 - Calc 2556
2025-04-23 11:37:52,473 - Calc 2557
2025-04-23 11:37:52,604 - Calc 2558
2025-04-23 11:37:52,733 - Calc 2559
2025-04-23 11:37:52,902 - Calc 2560
2025-04-23 11:37:53,235 - Calc 2561
2025-04-23 11:37:53,264 - Calc 2562
2025-04-23 11:37:53,613 - Calc 2563
2025-04-23 11:37:53,632 - Calc 2564
2025-04-23 11:37:53,667 - Calc 2565
2025-04-23 11:37:53,672 - Calc 2566
2025-04-23 11:37:54,122 - Calc 2567
2025-04-23 11:37:54,153 - Calc 2568
2025-04-23 11:37:54,427 - Calc 2569
2025-04-23 11:37:54,653 - Calc 2570
2025-04-23 11:37:54,687 - Calc 2571
2025-04-23 11:37:54,833 - Calc 2572
2025-04-23 11:37:54,951 - Calc 2573
2025-04-23 11:37:55,231 - Calc 2574
2025-04-23 11:37:55,437 - Calc 2575
2025-04-23 11:37:55,648 - Calc 2576
2025-04-23 11:37:55,688 - Calc 2577
2025-04-23 11:37:55,892 - Calc 2578
2025-04-23 11:37:55,910 - Calc 2579
2025-04-23 11:37:56,159 - Calc 2580
2025-04-23 11:37:56,208 - Calc 2581
2025-04-23 11:37:56,397 - Calc 2582
2025-04-23 11:37:56,791 - Calc 2583
2025-04-23 11:37:56,917 - Calc 2584
2025-04-23 11:37:57,048 - Calc 2585
2025-04-23 11:37:57,472 - Calc 2586
2025-04-23 11:37:57,564 - Calc 2587
2025-04-23 11:37:57,729 - Calc 2588
2025-04-23 11:37:57,884 - Calc 2589
2025-04-23 11:37:57,967 - Calc 2590
2025-04-23 11:37:58,026 - Calc 2591
2025-04-23 11:37:58,236 - Calc 2592
2025-04-23 11:37:58,255 - Calc 2593
2025-04-23 11:37:58,428 - Calc 2594
2025-04-23 11:37:58,453 - Calc 2595
2025-04-23 11:37:58,538 - Calc 2596
2025-04-23 11:37:58,672 - Calc 2597
2025-04-23 11:37:58,967 - Calc 2598
2025-04-23 11:37:59,121 - Calc 2599
2025-04-23 11:37:59,281 - Calc 2600
2025-04-23 11:37:59,412 - Calc 2601
2025-04-23 11:37:59,575 - Calc 2602
2025-04-23 11:37:59,627 - Calc 2603
2025-04-23 11:37:59,780 - Calc 2604
2025-04-23 11:37:59,848 - Calc 2605
2025-04-23 11:37:59,913 - Calc 2606
2025-04-23 11:37:59,921 - Calc 2607
2025-04-23 11:37:59,945 - Calc 2608
2025-04-23 11:37:59,988 - Calc 2609
2025-04-23 11:38:00,027 - Calc 2610
2025-04-23 11:38:00,094 - Calc 2611
2025-04-23 11:38:00,438 - Calc 2612
2025-04-23 11:38:00,632 - Calc 2613
2025-04-23 11:38:00,670 - Calc 2614
2025-04-23 11:38:00,974 - Calc 2615
2025-04-23 11:38:01,302 - Calc 2616
2025-04-23 11:38:01,606 - Calc 2617
2025-04-23 11:38:01,650 - Calc 2618
2025-04-23 11:38:01,723 - Calc 2619
2025-04-23 11:38:01,830 - Calc 2620
2025-04-23 11:38:01,951 - Calc 2621
2025-04-23 11:38:01,968 - Calc 2622
2025-04-23 11:38:02,111 - Calc 2623
2025-04-23 11:38:02,142 - Calc 2624
2025-04-23 11:38:02,213 - Calc 2625
2025-04-23 11:38:02,290 - Calc 2626
2025-04-23 11:38:02,446 - Calc 2627
2025-04-23 11:38:02,476 - Calc 2628
2025-04-23 11:38:02,707 - Calc 2629
2025-04-23 11:38:02,842 - Calc 2630
2025-04-23 11:38:02,954 - Calc 2631
2025-04-23 11:38:03,024 - Calc 2632
2025-04-23 11:38:03,030 - Calc 2633
2025-04-23 11:38:03,275 - Calc 2634
2025-04-23 11:38:03,698 - Calc 2635
2025-04-23 11:38:03,788 - Calc 2636
2025-04-23 11:38:04,185 - Calc 2637
2025-04-23 11:38:04,272 - Calc 2638
2025-04-23 11:38:04,347 - Calc 2639
2025-04-23 11:38:04,357 - Calc 2640
2025-04-23 11:38:04,431 - Calc 2641
2025-04-23 11:38:04,436 - Calc 2642
2025-04-23 11:38:04,674 - Calc 2643
2025-04-23 11:38:05,030 - Calc 2644
2025-04-23 11:38:05,272 - Calc 2645
2025-04-23 11:38:05,328 - Calc 2646
2025-04-23 11:38:05,341 - Calc 2647
2025-04-23 11:38:05,480 - Calc 2648
2025-04-23 11:38:05,523 - Calc 2649
2025-04-23 11:38:06,320 - Calc 2650
2025-04-23 11:38:06,455 - Calc 2651
2025-04-23 11:38:06,456 - Calc 2652
2025-04-23 11:38:06,486 - Calc 2653
2025-04-23 11:38:06,503 - Calc 2654
2025-04-23 11:38:06,806 - Calc 2655
2025-04-23 11:38:06,835 - Calc 2656
2025-04-23 11:38:06,912 - Calc 2657
2025-04-23 11:38:07,308 - Calc 2658
2025-04-23 11:38:07,416 - Calc 2659
2025-04-23 11:38:07,600 - Calc 2660
2025-04-23 11:38:07,684 - Calc 2661
2025-04-23 11:38:07,727 - Calc 2662
2025-04-23 11:38:07,730 - Calc 2663
2025-04-23 11:38:07,968 - Calc 2664
2025-04-23 11:38:08,008 - Calc 2665
2025-04-23 11:38:08,049 - Calc 2666
2025-04-23 11:38:08,288 - Calc 2667
2025-04-23 11:38:08,295 - Calc 2668
2025-04-23 11:38:08,621 - Calc 2669
2025-04-23 11:38:08,857 - Calc 2670
2025-04-23 11:38:08,859 - Calc 2671
2025-04-23 11:38:08,940 - Calc 2672
2025-04-23 11:38:09,128 - Calc 2673
2025-04-23 11:38:09,131 - Calc 2674
2025-04-23 11:38:09,400 - Calc 2675
2025-04-23 11:38:09,491 - Calc 2676
2025-04-23 11:38:09,673 - Calc 2677
2025-04-23 11:38:09,765 - Calc 2678
2025-04-23 11:38:09,855 - Calc 2679
2025-04-23 11:38:10,030 - Calc 2680
2025-04-23 11:38:10,055 - Calc 2681
2025-04-23 11:38:10,283 - Calc 2682
2025-04-23 11:38:10,297 - Calc 2683
2025-04-23 11:38:10,420 - Calc 2684
2025-04-23 11:38:10,612 - Calc 2685
2025-04-23 11:38:10,720 - Calc 2686
2025-04-23 11:38:11,086 - Calc 2687
2025-04-23 11:38:11,103 - Calc 2688
2025-04-23 11:38:11,215 - Calc 2689
2025-04-23 11:38:11,630 - Calc 2690
2025-04-23 11:38:11,669 - Calc 2691
2025-04-23 11:38:11,836 - Calc 2692
2025-04-23 11:38:11,876 - Calc 2693
2025-04-23 11:38:12,166 - Calc 2694
2025-04-23 11:38:12,340 - Calc 2695
2025-04-23 11:38:12,654 - Calc 2696
2025-04-23 11:38:12,749 - Calc 2697
2025-04-23 11:38:12,750 - Calc 2698
2025-04-23 11:38:13,292 - Calc 2699
2025-04-23 11:38:13,437 - Calc 2700
2025-04-23 11:38:13,499 - Calc 2701
2025-04-23 11:38:13,521 - Calc 2702
2025-04-23 11:38:13,619 - Calc 2703
2025-04-23 11:38:14,093 - Calc 2704
2025-04-23 11:38:14,269 - Calc 2705
2025-04-23 11:38:14,356 - Calc 2706
2025-04-23 11:38:14,378 - Calc 2707
2025-04-23 11:38:14,747 - Calc 2708
2025-04-23 11:38:14,803 - Calc 2709
2025-04-23 11:38:14,854 - Calc 2710
2025-04-23 11:38:14,857 - Calc 2711
2025-04-23 11:38:15,278 - Calc 2712
2025-04-23 11:38:15,350 - Calc 2713
2025-04-23 11:38:15,376 - Calc 2714
2025-04-23 11:38:15,464 - Calc 2715
2025-04-23 11:38:15,622 - Calc 2716
2025-04-23 11:38:15,729 - Calc 2717
2025-04-23 11:38:15,796 - Calc 2718
2025-04-23 11:38:16,249 - Calc 2719
2025-04-23 11:38:16,469 - Calc 2720
2025-04-23 11:38:16,738 - Calc 2721
2025-04-23 11:38:17,154 - Calc 2722
2025-04-23 11:38:17,165 - Calc 2723
2025-04-23 11:38:17,246 - Calc 2724
2025-04-23 11:38:17,263 - Calc 2725
2025-04-23 11:38:17,508 - Calc 2726
2025-04-23 11:38:17,661 - Calc 2727
2025-04-23 11:38:17,693 - Calc 2728
2025-04-23 11:38:17,835 - Calc 2729
2025-04-23 11:38:18,040 - Calc 2730
2025-04-23 11:38:18,121 - Calc 2731
2025-04-23 11:38:18,130 - Calc 2732
2025-04-23 11:38:18,414 - Calc 2733
2025-04-23 11:38:18,487 - Calc 2734
2025-04-23 11:38:18,507 - Calc 2735
2025-04-23 11:38:18,872 - Calc 2736
2025-04-23 11:38:19,088 - Calc 2737
2025-04-23 11:38:19,415 - Calc 2738
2025-04-23 11:38:19,591 - Calc 2739
2025-04-23 11:38:19,775 - Calc 2740
2025-04-23 11:38:19,886 - Calc 2741
2025-04-23 11:38:19,950 - Calc 2742
2025-04-23 11:38:19,961 - Calc 2743
2025-04-23 11:38:20,003 - Calc 2744
2025-04-23 11:38:20,052 - Calc 2745
2025-04-23 11:38:20,291 - Calc 2746
2025-04-23 11:38:20,523 - Calc 2747
2025-04-23 11:38:20,557 - Calc 2748
2025-04-23 11:38:20,744 - Calc 2749
2025-04-23 11:38:20,908 - Calc 2750
2025-04-23 11:38:21,186 - Calc 2751
2025-04-23 11:38:21,432 - Calc 2752
2025-04-23 11:38:21,568 - Calc 2753
2025-04-23 11:38:21,661 - Calc 2754
2025-04-23 11:38:21,918 - Calc 2755
2025-04-23 11:38:21,923 - Calc 2756
2025-04-23 11:38:22,027 - Calc 2757
2025-04-23 11:38:22,059 - Calc 2758
2025-04-23 11:38:22,060 - Calc 2759
2025-04-23 11:38:22,069 - Calc 2760
2025-04-23 11:38:22,631 - Calc 2761
2025-04-23 11:38:22,657 - Calc 2762
2025-04-23 11:38:22,730 - Calc 2763
2025-04-23 11:38:23,098 - Calc 2764
2025-04-23 11:38:23,252 - Calc 2765
2025-04-23 11:38:23,293 - Calc 2766
2025-04-23 11:38:23,352 - Calc 2767
2025-04-23 11:38:23,656 - Calc 2768
2025-04-23 11:38:23,660 - Calc 2769
2025-04-23 11:38:23,757 - Calc 2770
2025-04-23 11:38:23,787 - Calc 2771
2025-04-23 11:38:23,795 - Calc 2772
2025-04-23 11:38:23,845 - Calc 2773
2025-04-23 11:38:24,055 - Calc 2774
2025-04-23 11:38:24,184 - Calc 2775
2025-04-23 11:38:24,257 - Calc 2776
2025-04-23 11:38:24,408 - Calc 2777
2025-04-23 11:38:24,806 - Calc 2778
2025-04-23 11:38:25,230 - Calc 2779
2025-04-23 11:38:25,296 - Calc 2780
2025-04-23 11:38:25,312 - Calc 2781
2025-04-23 11:38:25,446 - Calc 2782
2025-04-23 11:38:25,523 - Calc 2783
2025-04-23 11:38:25,689 - Calc 2784
2025-04-23 11:38:25,769 - Calc 2785
2025-04-23 11:38:26,057 - Calc 2786
2025-04-23 11:38:26,134 - Calc 2787
2025-04-23 11:38:26,345 - Calc 2788
2025-04-23 11:38:26,360 - Calc 2789
2025-04-23 11:38:26,396 - Calc 2790
2025-04-23 11:38:26,557 - Calc 2791
2025-04-23 11:38:26,568 - Calc 2792
2025-04-23 11:38:26,628 - Calc 2793
2025-04-23 11:38:26,843 - Calc 2794
2025-04-23 11:38:26,926 - Calc 2795
2025-04-23 11:38:27,647 - Calc 2796
2025-04-23 11:38:27,666 - Calc 2797
2025-04-23 11:38:27,694 - Calc 2798
2025-04-23 11:38:27,732 - Calc 2799
2025-04-23 11:38:27,985 - Calc 2800
2025-04-23 11:38:28,015 - Calc 2801
2025-04-23 11:38:28,023 - Calc 2802
2025-04-23 11:38:28,038 - Calc 2803
2025-04-23 11:38:28,189 - Calc 2804
2025-04-23 11:38:28,538 - Calc 2805
2025-04-23 11:38:28,598 - Calc 2806
2025-04-23 11:38:29,094 - Calc 2807
2025-04-23 11:38:29,186 - Calc 2808
2025-04-23 11:38:29,231 - Calc 2809
2025-04-23 11:38:29,245 - Calc 2810
2025-04-23 11:38:29,325 - Calc 2811
2025-04-23 11:38:29,382 - Calc 2812
2025-04-23 11:38:29,412 - Calc 2813
2025-04-23 11:38:29,576 - Calc 2814
2025-04-23 11:38:29,837 - Calc 2815
2025-04-23 11:38:30,294 - Calc 2816
2025-04-23 11:38:30,729 - Calc 2817
2025-04-23 11:38:30,751 - Calc 2818
2025-04-23 11:38:30,856 - Calc 2819
2025-04-23 11:38:30,860 - Calc 2820
2025-04-23 11:38:31,126 - Calc 2821
2025-04-23 11:38:31,286 - Calc 2822
2025-04-23 11:38:31,349 - Calc 2823
2025-04-23 11:38:31,551 - Calc 2824
2025-04-23 11:38:31,587 - Calc 2825
2025-04-23 11:38:31,880 - Calc 2826
2025-04-23 11:38:31,979 - Calc 2827
2025-04-23 11:38:32,053 - Calc 2828
2025-04-23 11:38:32,261 - Calc 2829
2025-04-23 11:38:32,585 - Calc 2830
2025-04-23 11:38:32,845 - Calc 2831
2025-04-23 11:38:33,010 - Calc 2832
2025-04-23 11:38:33,063 - Calc 2833
2025-04-23 11:38:33,493 - Calc 2834
2025-04-23 11:38:33,567 - Calc 2835
2025-04-23 11:38:33,711 - Calc 2836
2025-04-23 11:38:33,797 - Calc 2837
2025-04-23 11:38:34,014 - Calc 2838
2025-04-23 11:38:34,123 - Calc 2839
2025-04-23 11:38:34,239 - Calc 2840
2025-04-23 11:38:34,293 - Calc 2841
2025-04-23 11:38:34,538 - Calc 2842
2025-04-23 11:38:34,651 - Calc 2843
2025-04-23 11:38:34,682 - Calc 2844
2025-04-23 11:38:34,732 - Calc 2845
2025-04-23 11:38:34,864 - Calc 2846
2025-04-23 11:38:34,973 - Calc 2847
2025-04-23 11:38:35,257 - Calc 2848
2025-04-23 11:38:35,479 - Calc 2849
2025-04-23 11:38:35,562 - Calc 2850
2025-04-23 11:38:35,871 - Calc 2851
2025-04-23 11:38:36,239 - Calc 2852
2025-04-23 11:38:36,344 - Calc 2853
2025-04-23 11:38:36,410 - Calc 2854
2025-04-23 11:38:36,571 - Calc 2855
2025-04-23 11:38:36,671 - Calc 2856
2025-04-23 11:38:36,797 - Calc 2857
2025-04-23 11:38:36,843 - Calc 2858
2025-04-23 11:38:36,865 - Calc 2859
2025-04-23 11:38:36,882 - Calc 2860
2025-04-23 11:38:36,984 - Calc 2861
2025-04-23 11:38:37,028 - Calc 2862
2025-04-23 11:38:37,050 - Calc 2863
2025-04-23 11:38:37,109 - Calc 2864
2025-04-23 11:38:37,123 - Calc 2865
2025-04-23 11:38:37,222 - Calc 2866
2025-04-23 11:38:37,539 - Calc 2867
2025-04-23 11:38:37,553 - Calc 2868
2025-04-23 11:38:37,719 - Calc 2869
2025-04-23 11:38:38,171 - Calc 2870
2025-04-23 11:38:38,321 - Calc 2871
2025-04-23 11:38:38,503 - Calc 2872
2025-04-23 11:38:38,682 - Calc 2873
2025-04-23 11:38:38,760 - Calc 2874
2025-04-23 11:38:39,075 - Calc 2875
2025-04-23 11:38:39,254 - Calc 2876
2025-04-23 11:38:39,337 - Calc 2877
2025-04-23 11:38:39,445 - Calc 2878
2025-04-23 11:38:39,492 - Calc 2879
2025-04-23 11:38:39,795 - Calc 2880
2025-04-23 11:38:39,912 - Calc 2881
2025-04-23 11:38:39,945 - Calc 2882
2025-04-23 11:38:40,071 - Calc 2883
2025-04-23 11:38:40,317 - Calc 2884
2025-04-23 11:38:40,327 - Calc 2885
2025-04-23 11:38:40,472 - Calc 2886
2025-04-23 11:38:40,642 - Calc 2887
2025-04-23 11:38:40,825 - Calc 2888
2025-04-23 11:38:40,829 - Calc 2889
2025-04-23 11:38:40,867 - Calc 2890
2025-04-23 11:38:41,076 - Calc 2891
2025-04-23 11:38:41,364 - Calc 2892
2025-04-23 11:38:41,654 - Calc 2893
2025-04-23 11:38:41,907 - Calc 2894
2025-04-23 11:38:41,912 - Calc 2895
2025-04-23 11:38:41,964 - Calc 2896
2025-04-23 11:38:42,197 - Calc 2897
2025-04-23 11:38:42,348 - Calc 2898
2025-04-23 11:38:42,690 - Calc 2899
2025-04-23 11:38:42,696 - Calc 2900
2025-04-23 11:38:42,703 - Calc 2901
2025-04-23 11:38:43,257 - Calc 2902
2025-04-23 11:38:43,296 - Calc 2903
2025-04-23 11:38:43,732 - Calc 2904
2025-04-23 11:38:43,778 - Calc 2905
2025-04-23 11:38:43,931 - Calc 2906
2025-04-23 11:38:44,093 - Calc 2907
2025-04-23 11:38:44,116 - Calc 2908
2025-04-23 11:38:44,411 - Calc 2909
2025-04-23 11:38:44,456 - Calc 2910
2025-04-23 11:38:44,551 - Calc 2911
2025-04-23 11:38:44,555 - Calc 2912
2025-04-23 11:38:44,580 - Calc 2913
2025-04-23 11:38:44,741 - Calc 2914
2025-04-23 11:38:44,956 - Calc 2915
2025-04-23 11:38:45,041 - Calc 2916
2025-04-23 11:38:45,090 - Calc 2917
2025-04-23 11:38:45,160 - Calc 2918
2025-04-23 11:38:45,591 - Calc 2919
2025-04-23 11:38:45,595 - Calc 2920
2025-04-23 11:38:45,671 - Calc 2921
2025-04-23 11:38:45,779 - Calc 2922
2025-04-23 11:38:45,797 - Calc 2923
2025-04-23 11:38:45,848 - Calc 2924
2025-04-23 11:38:45,896 - Calc 2925
2025-04-23 11:38:46,070 - Calc 2926
2025-04-23 11:38:46,181 - Calc 2927
2025-04-23 11:38:46,302 - Calc 2928
2025-04-23 11:38:46,354 - Calc 2929
2025-04-23 11:38:46,369 - Calc 2930
2025-04-23 11:38:46,460 - Calc 2931
2025-04-23 11:38:46,518 - Calc 2932
2025-04-23 11:38:46,700 - Calc 2933
2025-04-23 11:38:47,022 - Calc 2934
2025-04-23 11:38:47,089 - Calc 2935
2025-04-23 11:38:47,441 - Calc 2936
2025-04-23 11:38:47,543 - Calc 2937
2025-04-23 11:38:47,796 - Calc 2938
2025-04-23 11:38:47,933 - Calc 2939
2025-04-23 11:38:48,047 - Calc 2940
2025-04-23 11:38:48,193 - Calc 2941
2025-04-23 11:38:48,318 - Calc 2942
2025-04-23 11:38:48,594 - Calc 2943
2025-04-23 11:38:48,702 - Calc 2944
2025-04-23 11:38:48,949 - Calc 2945
2025-04-23 11:38:49,062 - Calc 2946
2025-04-23 11:38:49,340 - Calc 2947
2025-04-23 11:38:49,681 - Calc 2948
2025-04-23 11:38:49,781 - Calc 2949
2025-04-23 11:38:49,805 - Calc 2950
2025-04-23 11:38:49,961 - Calc 2951
2025-04-23 11:38:50,021 - Calc 2952
2025-04-23 11:38:50,546 - Calc 2953
2025-04-23 11:38:50,662 - Calc 2954
2025-04-23 11:38:50,933 - Calc 2955
2025-04-23 11:38:50,973 - Calc 2956
2025-04-23 11:38:51,000 - Calc 2957
2025-04-23 11:38:51,218 - Calc 2958
2025-04-23 11:38:51,428 - Calc 2959
2025-04-23 11:38:51,565 - Calc 2960
2025-04-23 11:38:51,956 - Calc 2961
2025-04-23 11:38:52,142 - Calc 2962
2025-04-23 11:38:52,191 - Calc 2963
2025-04-23 11:38:52,280 - Calc 2964
2025-04-23 11:38:52,294 - Calc 2965
2025-04-23 11:38:52,520 - Calc 2966
2025-04-23 11:38:52,536 - Calc 2967
2025-04-23 11:38:52,550 - Calc 2968
2025-04-23 11:38:52,570 - Calc 2969
2025-04-23 11:38:52,591 - Calc 2970
2025-04-23 11:38:52,686 - Calc 2971
2025-04-23 11:38:53,209 - Calc 2972
2025-04-23 11:38:53,335 - Calc 2973
2025-04-23 11:38:53,371 - Calc 2974
2025-04-23 11:38:53,433 - Calc 2975
2025-04-23 11:38:53,550 - Calc 2976
2025-04-23 11:38:53,651 - Calc 2977
2025-04-23 11:38:53,787 - Calc 2978
2025-04-23 11:38:54,114 - Calc 2979
2025-04-23 11:38:54,250 - Calc 2980
2025-04-23 11:38:54,449 - Calc 2981
2025-04-23 11:38:54,753 - Calc 2982
2025-04-23 11:38:55,397 - Calc 2983
2025-04-23 11:38:55,540 - Calc 2984
2025-04-23 11:38:55,548 - Calc 2985
2025-04-23 11:38:55,680 - Calc 2986
2025-04-23 11:38:55,979 - Calc 2987
2025-04-23 11:38:56,002 - Calc 2988
2025-04-23 11:38:56,097 - Calc 2989
2025-04-23 11:38:56,100 - Calc 2990
2025-04-23 11:38:56,208 - Calc 2991
2025-04-23 11:38:56,311 - Calc 2992
2025-04-23 11:38:56,329 - Calc 2993
2025-04-23 11:38:56,377 - Calc 2994
2025-04-23 11:38:56,755 - Calc 2995
2025-04-23 11:38:56,782 - Calc 2996
2025-04-23 11:38:56,895 - Calc 2997
2025-04-23 11:38:57,021 - Calc 2998
2025-04-23 11:38:57,107 - Calc 2999
2025-04-23 11:38:57,266 - Calc 3000
2025-04-23 11:38:57,267 - Calc 3001
2025-04-23 11:38:57,427 - Calc 3002
2025-04-23 11:38:57,558 - Calc 3003
2025-04-23 11:38:57,664 - Calc 3004
2025-04-23 11:38:57,682 - Calc 3005
2025-04-23 11:38:57,755 - Calc 3006
2025-04-23 11:38:57,846 - Calc 3007
2025-04-23 11:38:58,067 - Calc 3008
2025-04-23 11:38:58,119 - Calc 3009
2025-04-23 11:38:58,135 - Calc 3010
2025-04-23 11:38:58,409 - Calc 3011
2025-04-23 11:38:58,427 - Calc 3012
2025-04-23 11:38:58,429 - Calc 3013
2025-04-23 11:38:58,508 - Calc 3014
2025-04-23 11:38:58,902 - Calc 3015
2025-04-23 11:38:58,904 - Calc 3016
2025-04-23 11:38:59,325 - Calc 3017
2025-04-23 11:38:59,374 - Calc 3018
2025-04-23 11:38:59,441 - Calc 3019
2025-04-23 11:38:59,559 - Calc 3020
2025-04-23 11:38:59,823 - Calc 3021
2025-04-23 11:38:59,893 - Calc 3022
