/home/projects/nyosef/eitangr/miniconda3/envs/pixelgen-scvi/lib/python3.10/site-packages/anndata/utils.py:429: FutureWarning: Importing read_elem from `anndata.experimental` is deprecated. Import anndata.io.read_elem instead.
  warnings.warn(msg, FutureWarning)
2025-06-24 16:47:02,612 - Calc 2424
2025-06-24 16:47:02,720 - Calc 2425
2025-06-24 16:47:02,767 - Calc 2426
2025-06-24 16:47:02,826 - Calc 2427
2025-06-24 16:47:02,875 - Calc 2428
2025-06-24 16:47:02,964 - Calc 2429
2025-06-24 16:47:03,030 - Calc 2430
2025-06-24 16:47:03,041 - Calc 2431
2025-06-24 16:47:03,064 - Calc 2432
2025-06-24 16:47:03,072 - Calc 2433
2025-06-24 16:47:03,114 - Calc 2434
2025-06-24 16:47:03,156 - Calc 2435
2025-06-24 16:47:03,193 - Calc 2436
2025-06-24 16:47:03,228 - Calc 2437
2025-06-24 16:47:03,302 - Calc 2438
2025-06-24 16:47:03,307 - Calc 2439
2025-06-24 16:47:03,321 - Calc 2440
2025-06-24 16:47:03,341 - Calc 2441
2025-06-24 16:47:03,359 - Calc 2442
2025-06-24 16:47:03,458 - Calc 2443
2025-06-24 16:47:03,516 - Calc 2444
2025-06-24 16:47:03,539 - Calc 2445
2025-06-24 16:47:03,643 - Calc 2446
2025-06-24 16:47:03,742 - Calc 2447
2025-06-24 16:47:03,749 - Calc 2448
2025-06-24 16:47:03,768 - Calc 2449
2025-06-24 16:47:03,773 - Calc 2450
2025-06-24 16:47:03,778 - Calc 2451
2025-06-24 16:47:03,794 - Calc 2452
2025-06-24 16:47:03,884 - Calc 2453
2025-06-24 16:47:04,021 - Calc 2454
2025-06-24 16:47:04,078 - Calc 2455
2025-06-24 16:47:04,101 - Calc 2456
2025-06-24 16:47:04,188 - Calc 2457
2025-06-24 16:47:04,248 - Calc 2458
2025-06-24 16:47:04,323 - Calc 2459
2025-06-24 16:47:04,326 - Calc 2460
2025-06-24 16:47:04,374 - Calc 2461
2025-06-24 16:47:04,396 - Calc 2462
2025-06-24 16:47:04,449 - Calc 2463
2025-06-24 16:47:04,508 - Calc 2464
2025-06-24 16:47:04,509 - Calc 2465
2025-06-24 16:47:04,532 - Calc 2466
2025-06-24 16:47:04,551 - Calc 2467
2025-06-24 16:47:04,571 - Calc 2468
2025-06-24 16:47:04,595 - Calc 2469
2025-06-24 16:47:04,611 - Calc 2470
2025-06-24 16:47:04,652 - Calc 2471
2025-06-24 16:47:04,672 - Calc 2472
2025-06-24 16:47:04,707 - Calc 2473
2025-06-24 16:47:04,770 - Calc 2474
2025-06-24 16:47:04,781 - Calc 2475
2025-06-24 16:47:04,816 - Calc 2476
2025-06-24 16:47:04,902 - Calc 2477
2025-06-24 16:47:04,983 - Calc 2478
2025-06-24 16:47:05,035 - Calc 2479
2025-06-24 16:47:05,076 - Calc 2480
2025-06-24 16:47:05,118 - Calc 2481
2025-06-24 16:47:05,184 - Calc 2482
2025-06-24 16:47:05,194 - Calc 2483
2025-06-24 16:47:05,269 - Calc 2484
2025-06-24 16:47:05,297 - Calc 2485
2025-06-24 16:47:05,366 - Calc 2486
2025-06-24 16:47:05,374 - Calc 2487
2025-06-24 16:47:05,470 - Calc 2488
2025-06-24 16:47:05,481 - Calc 2489
2025-06-24 16:47:05,500 - Calc 2490
2025-06-24 16:47:05,536 - Calc 2491
2025-06-24 16:47:05,625 - Calc 2492
2025-06-24 16:47:05,651 - Calc 2493
2025-06-24 16:47:05,658 - Calc 2494
2025-06-24 16:47:05,660 - Calc 2495
2025-06-24 16:47:05,773 - Calc 2496
2025-06-24 16:47:05,774 - Calc 2497
2025-06-24 16:47:05,780 - Calc 2498
2025-06-24 16:47:05,800 - Calc 2499
2025-06-24 16:47:05,807 - Calc 2500
2025-06-24 16:47:05,837 - Calc 2501
2025-06-24 16:47:05,889 - Calc 2502
2025-06-24 16:47:05,905 - Calc 2503
2025-06-24 16:47:05,954 - Calc 2504
2025-06-24 16:47:05,972 - Calc 2505
2025-06-24 16:47:06,001 - Calc 2506
2025-06-24 16:47:06,028 - Calc 2507
2025-06-24 16:47:06,050 - Calc 2508
2025-06-24 16:47:06,059 - Calc 2509
2025-06-24 16:47:06,076 - Calc 2510
2025-06-24 16:47:06,096 - Calc 2511
2025-06-24 16:47:06,155 - Calc 2512
2025-06-24 16:47:06,162 - Calc 2513
2025-06-24 16:47:06,169 - Calc 2514
2025-06-24 16:47:06,173 - Calc 2515
2025-06-24 16:47:06,184 - Calc 2516
2025-06-24 16:47:06,254 - Calc 2517
2025-06-24 16:47:06,265 - Calc 2518
2025-06-24 16:47:06,293 - Calc 2519
2025-06-24 16:47:06,300 - Calc 2520
2025-06-24 16:47:06,304 - Calc 2521
2025-06-24 16:47:06,309 - Calc 2522
2025-06-24 16:47:06,310 - Calc 2523
2025-06-24 16:47:06,322 - Calc 2524
2025-06-24 16:47:06,325 - Calc 2525
2025-06-24 16:47:06,350 - Calc 2526
2025-06-24 16:47:06,380 - Calc 2527
2025-06-24 16:47:06,434 - Calc 2528
2025-06-24 16:47:06,447 - Calc 2529
2025-06-24 16:47:06,500 - Calc 2530
2025-06-24 16:47:06,518 - Calc 2531
2025-06-24 16:47:06,639 - Calc 2532
2025-06-24 16:47:06,664 - Calc 2533
2025-06-24 16:47:06,950 - Calc 2534
2025-06-24 16:47:07,027 - Calc 2535
2025-06-24 16:47:07,097 - Calc 2536
2025-06-24 16:47:07,104 - Calc 2537
2025-06-24 16:47:07,187 - Calc 2538
2025-06-24 16:47:07,360 - Calc 2539
2025-06-24 16:47:07,372 - Calc 2540
2025-06-24 16:47:07,383 - Calc 2541
2025-06-24 16:47:07,415 - Calc 2542
2025-06-24 16:47:07,675 - Calc 2543
2025-06-24 16:47:07,691 - Calc 2544
2025-06-24 16:47:07,721 - Calc 2545
2025-06-24 16:47:07,766 - Calc 2546
2025-06-24 16:47:07,868 - Calc 2547
2025-06-24 16:47:07,872 - Calc 2548
2025-06-24 16:47:08,032 - Calc 2549
2025-06-24 16:47:08,135 - Calc 2550
2025-06-24 16:47:08,163 - Calc 2551
2025-06-24 16:47:08,276 - Calc 2552
2025-06-24 16:47:08,350 - Calc 2553
2025-06-24 16:47:08,396 - Calc 2554
2025-06-24 16:47:08,462 - Calc 2555
2025-06-24 16:47:08,533 - Calc 2556
2025-06-24 16:47:08,613 - Calc 2557
2025-06-24 16:47:08,627 - Calc 2558
2025-06-24 16:47:08,628 - Calc 2559
2025-06-24 16:47:08,634 - Calc 2560
2025-06-24 16:47:08,656 - Calc 2561
2025-06-24 16:47:08,910 - Calc 2562
2025-06-24 16:47:08,957 - Calc 2563
2025-06-24 16:47:09,074 - Calc 2564
2025-06-24 16:47:09,095 - Calc 2565
2025-06-24 16:47:09,097 - Calc 2566
2025-06-24 16:47:09,179 - Calc 2567
2025-06-24 16:47:09,247 - Calc 2568
2025-06-24 16:47:09,336 - Calc 2569
2025-06-24 16:47:09,389 - Calc 2570
2025-06-24 16:47:09,496 - Calc 2571
2025-06-24 16:47:09,530 - Calc 2572
2025-06-24 16:47:09,607 - Calc 2573
2025-06-24 16:47:09,635 - Calc 2574
2025-06-24 16:47:09,776 - Calc 2575
2025-06-24 16:47:09,793 - Calc 2576
2025-06-24 16:47:09,932 - Calc 2577
2025-06-24 16:47:09,968 - Calc 2578
2025-06-24 16:47:10,188 - Calc 2579
2025-06-24 16:47:10,200 - Calc 2580
2025-06-24 16:47:10,378 - Calc 2581
2025-06-24 16:47:10,398 - Calc 2582
2025-06-24 16:47:10,726 - Calc 2583
2025-06-24 16:47:10,746 - Calc 2584
2025-06-24 16:47:10,785 - Calc 2585
2025-06-24 16:47:10,795 - Calc 2586
2025-06-24 16:47:10,877 - Calc 2587
2025-06-24 16:47:10,915 - Calc 2588
2025-06-24 16:47:10,961 - Calc 2589
2025-06-24 16:47:11,028 - Calc 2590
2025-06-24 16:47:11,051 - Calc 2591
2025-06-24 16:47:11,096 - Calc 2592
2025-06-24 16:47:11,226 - Calc 2593
2025-06-24 16:47:11,259 - Calc 2594
2025-06-24 16:47:11,483 - Calc 2595
2025-06-24 16:47:11,553 - Calc 2596
2025-06-24 16:47:11,603 - Calc 2597
2025-06-24 16:47:11,651 - Calc 2598
2025-06-24 16:47:11,763 - Calc 2599
2025-06-24 16:47:11,910 - Calc 2600
2025-06-24 16:47:12,090 - Calc 2601
2025-06-24 16:47:12,104 - Calc 2602
2025-06-24 16:47:12,153 - Calc 2603
2025-06-24 16:47:12,161 - Calc 2604
2025-06-24 16:47:12,240 - Calc 2605
2025-06-24 16:47:12,292 - Calc 2606
2025-06-24 16:47:12,325 - Calc 2607
2025-06-24 16:47:12,331 - Calc 2608
2025-06-24 16:47:12,490 - Calc 2609
2025-06-24 16:47:12,593 - Calc 2610
2025-06-24 16:47:12,632 - Calc 2611
2025-06-24 16:47:12,881 - Calc 2612
2025-06-24 16:47:12,884 - Calc 2613
2025-06-24 16:47:13,016 - Calc 2614
2025-06-24 16:47:13,018 - Calc 2615
2025-06-24 16:47:13,132 - Calc 2616
2025-06-24 16:47:13,132 - Calc 2617
2025-06-24 16:47:13,156 - Calc 2618
2025-06-24 16:47:13,229 - Calc 2619
2025-06-24 16:47:13,260 - Calc 2620
2025-06-24 16:47:13,294 - Calc 2621
2025-06-24 16:47:13,351 - Calc 2622
2025-06-24 16:47:13,447 - Calc 2623
2025-06-24 16:47:13,466 - Calc 2624
2025-06-24 16:47:13,534 - Calc 2625
2025-06-24 16:47:13,695 - Calc 2626
2025-06-24 16:47:13,697 - Calc 2627
2025-06-24 16:47:13,833 - Calc 2628
2025-06-24 16:47:13,841 - Calc 2629
2025-06-24 16:47:13,859 - Calc 2630
2025-06-24 16:47:14,021 - Calc 2631
2025-06-24 16:47:14,055 - Calc 2632
2025-06-24 16:47:14,076 - Calc 2633
2025-06-24 16:47:14,077 - Calc 2634
2025-06-24 16:47:14,196 - Calc 2635
2025-06-24 16:47:14,197 - Calc 2636
2025-06-24 16:47:14,302 - Calc 2637
2025-06-24 16:47:14,419 - Calc 2638
2025-06-24 16:47:14,598 - Calc 2639
2025-06-24 16:47:14,606 - Calc 2640
2025-06-24 16:47:14,702 - Calc 2641
2025-06-24 16:47:14,709 - Calc 2642
2025-06-24 16:47:14,793 - Calc 2643
2025-06-24 16:47:14,810 - Calc 2644
2025-06-24 16:47:14,883 - Calc 2645
2025-06-24 16:47:14,929 - Calc 2646
2025-06-24 16:47:15,159 - Calc 2647
2025-06-24 16:47:15,388 - Calc 2648
2025-06-24 16:47:15,440 - Calc 2649
2025-06-24 16:47:15,477 - Calc 2650
2025-06-24 16:47:15,538 - Calc 2651
2025-06-24 16:47:15,663 - Calc 2652
2025-06-24 16:47:15,706 - Calc 2653
2025-06-24 16:47:15,772 - Calc 2654
2025-06-24 16:47:15,847 - Calc 2655
2025-06-24 16:47:15,857 - Calc 2656
2025-06-24 16:47:15,908 - Calc 2657
2025-06-24 16:47:15,983 - Calc 2658
2025-06-24 16:47:15,986 - Calc 2659
2025-06-24 16:47:16,055 - Calc 2660
2025-06-24 16:47:16,106 - Calc 2661
2025-06-24 16:47:16,268 - Calc 2662
2025-06-24 16:47:16,294 - Calc 2663
2025-06-24 16:47:16,402 - Calc 2664
2025-06-24 16:47:16,476 - Calc 2665
2025-06-24 16:47:16,503 - Calc 2666
2025-06-24 16:47:16,551 - Calc 2667
2025-06-24 16:47:16,638 - Calc 2668
2025-06-24 16:47:16,668 - Calc 2669
2025-06-24 16:47:16,744 - Calc 2670
2025-06-24 16:47:16,801 - Calc 2671
2025-06-24 16:47:16,813 - Calc 2672
2025-06-24 16:47:16,826 - Calc 2673
2025-06-24 16:47:17,070 - Calc 2674
2025-06-24 16:47:17,163 - Calc 2675
2025-06-24 16:47:17,178 - Calc 2676
2025-06-24 16:47:17,199 - Calc 2677
2025-06-24 16:47:17,278 - Calc 2678
2025-06-24 16:47:17,298 - Calc 2679
2025-06-24 16:47:17,386 - Calc 2680
2025-06-24 16:47:17,535 - Calc 2681
2025-06-24 16:47:17,760 - Calc 2682
2025-06-24 16:47:17,894 - Calc 2683
2025-06-24 16:47:18,016 - Calc 2684
2025-06-24 16:47:18,025 - Calc 2685
2025-06-24 16:47:18,079 - Calc 2686
2025-06-24 16:47:18,118 - Calc 2687
2025-06-24 16:47:18,191 - Calc 2688
2025-06-24 16:47:18,214 - Calc 2689
2025-06-24 16:47:18,385 - Calc 2690
2025-06-24 16:47:18,390 - Calc 2691
2025-06-24 16:47:18,422 - Calc 2692
2025-06-24 16:47:18,504 - Calc 2693
2025-06-24 16:47:18,652 - Calc 2694
2025-06-24 16:47:18,787 - Calc 2695
2025-06-24 16:47:18,862 - Calc 2696
2025-06-24 16:47:18,877 - Calc 2697
2025-06-24 16:47:18,941 - Calc 2698
2025-06-24 16:47:18,966 - Calc 2699
2025-06-24 16:47:19,049 - Calc 2700
2025-06-24 16:47:19,124 - Calc 2701
2025-06-24 16:47:19,233 - Calc 2702
2025-06-24 16:47:19,250 - Calc 2703
2025-06-24 16:47:19,381 - Calc 2704
2025-06-24 16:47:19,448 - Calc 2705
2025-06-24 16:47:19,476 - Calc 2706
2025-06-24 16:47:19,479 - Calc 2707
2025-06-24 16:47:19,539 - Calc 2708
2025-06-24 16:47:19,542 - Calc 2709
2025-06-24 16:47:19,548 - Calc 2710
2025-06-24 16:47:19,638 - Calc 2711
2025-06-24 16:47:19,670 - Calc 2712
2025-06-24 16:47:19,847 - Calc 2713
2025-06-24 16:47:19,882 - Calc 2714
2025-06-24 16:47:20,003 - Calc 2715
2025-06-24 16:47:20,061 - Calc 2716
2025-06-24 16:47:20,093 - Calc 2717
2025-06-24 16:47:20,206 - Calc 2718
2025-06-24 16:47:20,361 - Calc 2719
2025-06-24 16:47:20,465 - Calc 2720
2025-06-24 16:47:20,529 - Calc 2721
2025-06-24 16:47:20,594 - Calc 2722
2025-06-24 16:47:20,605 - Calc 2723
2025-06-24 16:47:20,627 - Calc 2724
2025-06-24 16:47:20,733 - Calc 2725
2025-06-24 16:47:20,808 - Calc 2726
2025-06-24 16:47:20,832 - Calc 2727
2025-06-24 16:47:20,926 - Calc 2728
2025-06-24 16:47:20,964 - Calc 2729
2025-06-24 16:47:21,080 - Calc 2730
2025-06-24 16:47:21,255 - Calc 2731
2025-06-24 16:47:21,292 - Calc 2732
2025-06-24 16:47:21,331 - Calc 2733
2025-06-24 16:47:21,379 - Calc 2734
2025-06-24 16:47:21,443 - Calc 2735
2025-06-24 16:47:21,560 - Calc 2736
2025-06-24 16:47:21,591 - Calc 2737
2025-06-24 16:47:21,622 - Calc 2738
2025-06-24 16:47:21,636 - Calc 2739
2025-06-24 16:47:21,639 - Calc 2740
2025-06-24 16:47:21,657 - Calc 2741
2025-06-24 16:47:21,687 - Calc 2742
2025-06-24 16:47:21,780 - Calc 2743
2025-06-24 16:47:21,854 - Calc 2744
2025-06-24 16:47:21,895 - Calc 2745
2025-06-24 16:47:21,994 - Calc 2746
2025-06-24 16:47:22,015 - Calc 2747
2025-06-24 16:47:22,115 - Calc 2748
2025-06-24 16:47:22,123 - Calc 2749
2025-06-24 16:47:22,165 - Calc 2750
2025-06-24 16:47:22,168 - Calc 2751
2025-06-24 16:47:22,222 - Calc 2752
2025-06-24 16:47:22,272 - Calc 2753
2025-06-24 16:47:22,289 - Calc 2754
2025-06-24 16:47:22,319 - Calc 2755
2025-06-24 16:47:22,359 - Calc 2756
2025-06-24 16:47:22,384 - Calc 2757
2025-06-24 16:47:22,456 - Calc 2758
2025-06-24 16:47:22,491 - Calc 2759
2025-06-24 16:47:22,570 - Calc 2760
2025-06-24 16:47:22,594 - Calc 2761
2025-06-24 16:47:22,615 - Calc 2762
2025-06-24 16:47:22,721 - Calc 2763
2025-06-24 16:47:22,814 - Calc 2764
2025-06-24 16:47:22,816 - Calc 2765
2025-06-24 16:47:22,891 - Calc 2766
2025-06-24 16:47:22,922 - Calc 2767
2025-06-24 16:47:23,071 - Calc 2768
2025-06-24 16:47:23,078 - Calc 2769
2025-06-24 16:47:23,119 - Calc 2770
2025-06-24 16:47:23,120 - Calc 2771
2025-06-24 16:47:23,166 - Calc 2772
2025-06-24 16:47:23,178 - Calc 2773
2025-06-24 16:47:23,217 - Calc 2774
2025-06-24 16:47:23,297 - Calc 2775
2025-06-24 16:47:23,377 - Calc 2776
2025-06-24 16:47:23,392 - Calc 2777
2025-06-24 16:47:23,432 - Calc 2778
2025-06-24 16:47:23,434 - Calc 2779
2025-06-24 16:47:23,516 - Calc 2780
2025-06-24 16:47:23,553 - Calc 2781
2025-06-24 16:47:23,572 - Calc 2782
2025-06-24 16:47:23,713 - Calc 2783
2025-06-24 16:47:23,791 - Calc 2784
2025-06-24 16:47:23,835 - Calc 2785
2025-06-24 16:47:23,874 - Calc 2786
2025-06-24 16:47:23,906 - Calc 2787
2025-06-24 16:47:24,027 - Calc 2788
2025-06-24 16:47:24,046 - Calc 2789
2025-06-24 16:47:24,057 - Calc 2790
2025-06-24 16:47:24,062 - Calc 2791
2025-06-24 16:47:24,102 - Calc 2792
2025-06-24 16:47:24,118 - Calc 2793
2025-06-24 16:47:24,170 - Calc 2794
2025-06-24 16:47:24,308 - Calc 2795
2025-06-24 16:47:24,352 - Calc 2796
2025-06-24 16:47:24,434 - Calc 2797
2025-06-24 16:47:24,440 - Calc 2798
2025-06-24 16:47:24,449 - Calc 2799
2025-06-24 16:47:24,497 - Calc 2800
2025-06-24 16:47:24,663 - Calc 2801
2025-06-24 16:47:24,668 - Calc 2802
2025-06-24 16:47:24,694 - Calc 2803
2025-06-24 16:47:24,726 - Calc 2804
2025-06-24 16:47:24,763 - Calc 2805
2025-06-24 16:47:24,920 - Calc 2806
2025-06-24 16:47:24,956 - Calc 2807
2025-06-24 16:47:24,972 - Calc 2808
2025-06-24 16:47:24,982 - Calc 2809
2025-06-24 16:47:25,052 - Calc 2810
2025-06-24 16:47:25,173 - Calc 2811
2025-06-24 16:47:25,188 - Calc 2812
2025-06-24 16:47:25,201 - Calc 2814
2025-06-24 16:47:25,200 - Calc 2813
2025-06-24 16:47:25,229 - Calc 2815
2025-06-24 16:47:25,255 - Calc 2816
2025-06-24 16:47:25,258 - Calc 2817
2025-06-24 16:47:25,426 - Calc 2818
2025-06-24 16:47:25,474 - Calc 2819
2025-06-24 16:47:25,565 - Calc 2820
2025-06-24 16:47:25,656 - Calc 2821
2025-06-24 16:47:25,666 - Calc 2822
2025-06-24 16:47:25,703 - Calc 2823
2025-06-24 16:47:25,771 - Calc 2824
2025-06-24 16:47:25,775 - Calc 2825
2025-06-24 16:47:25,781 - Calc 2826
2025-06-24 16:47:25,803 - Calc 2827
2025-06-24 16:47:25,870 - Calc 2828
2025-06-24 16:47:25,890 - Calc 2829
2025-06-24 16:47:25,914 - Calc 2830
2025-06-24 16:47:25,945 - Calc 2831
2025-06-24 16:47:26,012 - Calc 2832
2025-06-24 16:47:26,106 - Calc 2833
2025-06-24 16:47:26,124 - Calc 2834
2025-06-24 16:47:26,230 - Calc 2835
2025-06-24 16:47:26,257 - Calc 2836
2025-06-24 16:47:26,285 - Calc 2837
2025-06-24 16:47:26,297 - Calc 2838
2025-06-24 16:47:26,388 - Calc 2839
2025-06-24 16:47:26,391 - Calc 2840
2025-06-24 16:47:26,396 - Calc 2841
2025-06-24 16:47:26,447 - Calc 2842
2025-06-24 16:47:26,449 - Calc 2843
2025-06-24 16:47:26,466 - Calc 2844
2025-06-24 16:47:26,473 - Calc 2845
2025-06-24 16:47:26,558 - Calc 2846
2025-06-24 16:47:26,558 - Calc 2847
2025-06-24 16:47:26,568 - Calc 2848
2025-06-24 16:47:26,657 - Calc 2849
2025-06-24 16:47:26,707 - Calc 2850
2025-06-24 16:47:26,733 - Calc 2851
2025-06-24 16:47:26,791 - Calc 2852
2025-06-24 16:47:26,812 - Calc 2853
2025-06-24 16:47:26,814 - Calc 2854
2025-06-24 16:47:26,924 - Calc 2855
2025-06-24 16:47:26,951 - Calc 2856
2025-06-24 16:47:26,968 - Calc 2857
2025-06-24 16:47:27,108 - Calc 2858
2025-06-24 16:47:27,111 - Calc 2859
2025-06-24 16:47:27,124 - Calc 2860
2025-06-24 16:47:27,152 - Calc 2861
2025-06-24 16:47:27,183 - Calc 2862
2025-06-24 16:47:27,221 - Calc 2863
2025-06-24 16:47:27,241 - Calc 2864
2025-06-24 16:47:27,270 - Calc 2865
2025-06-24 16:47:27,330 - Calc 2866
2025-06-24 16:47:27,454 - Calc 2867
2025-06-24 16:47:27,462 - Calc 2868
2025-06-24 16:47:27,492 - Calc 2869
2025-06-24 16:47:27,503 - Calc 2870
2025-06-24 16:47:27,586 - Calc 2871
2025-06-24 16:47:27,617 - Calc 2872
2025-06-24 16:47:27,630 - Calc 2873
2025-06-24 16:47:27,707 - Calc 2874
2025-06-24 16:47:27,773 - Calc 2875
2025-06-24 16:47:27,799 - Calc 2876
2025-06-24 16:47:27,869 - Calc 2877
2025-06-24 16:47:27,872 - Calc 2878
2025-06-24 16:47:27,905 - Calc 2879
2025-06-24 16:47:27,990 - Calc 2880
2025-06-24 16:47:28,037 - Calc 2881
2025-06-24 16:47:28,065 - Calc 2882
2025-06-24 16:47:28,067 - Calc 2883
2025-06-24 16:47:28,142 - Calc 2884
2025-06-24 16:47:28,153 - Calc 2885
2025-06-24 16:47:28,174 - Calc 2886
2025-06-24 16:47:28,241 - Calc 2887
2025-06-24 16:47:28,269 - Calc 2888
2025-06-24 16:47:28,274 - Calc 2889
2025-06-24 16:47:28,394 - Calc 2890
2025-06-24 16:47:28,410 - Calc 2891
2025-06-24 16:47:28,432 - Calc 2892
2025-06-24 16:47:28,437 - Calc 2893
2025-06-24 16:47:28,440 - Calc 2894
2025-06-24 16:47:28,467 - Calc 2895
2025-06-24 16:47:28,496 - Calc 2896
2025-06-24 16:47:28,523 - Calc 2897
2025-06-24 16:47:28,550 - Calc 2898
2025-06-24 16:47:28,620 - Calc 2899
2025-06-24 16:47:28,628 - Calc 2900
2025-06-24 16:47:28,645 - Calc 2901
2025-06-24 16:47:28,659 - Calc 2902
2025-06-24 16:47:28,699 - Calc 2903
2025-06-24 16:47:28,709 - Calc 2904
2025-06-24 16:47:28,726 - Calc 2905
2025-06-24 16:47:28,741 - Calc 2906
2025-06-24 16:47:28,820 - Calc 2907
2025-06-24 16:47:28,848 - Calc 2908
2025-06-24 16:47:28,860 - Calc 2909
2025-06-24 16:47:28,888 - Calc 2910
2025-06-24 16:47:28,895 - Calc 2911
2025-06-24 16:47:28,922 - Calc 2912
2025-06-24 16:47:28,933 - Calc 2913
2025-06-24 16:47:28,934 - Calc 2914
2025-06-24 16:47:29,022 - Calc 2915
2025-06-24 16:47:29,031 - Calc 2916
2025-06-24 16:47:29,052 - Calc 2917
2025-06-24 16:47:29,066 - Calc 2918
2025-06-24 16:47:29,080 - Calc 2919
2025-06-24 16:47:29,140 - Calc 2920
2025-06-24 16:47:29,165 - Calc 2921
2025-06-24 16:47:29,197 - Calc 2922
2025-06-24 16:47:29,198 - Calc 2923
2025-06-24 16:47:29,241 - Calc 2924
2025-06-24 16:47:29,248 - Calc 2925
2025-06-24 16:47:29,249 - Calc 2926
2025-06-24 16:47:29,256 - Calc 2927
2025-06-24 16:47:29,265 - Calc 2928
2025-06-24 16:47:29,328 - Calc 2929
2025-06-24 16:47:29,354 - Calc 2930
2025-06-24 16:47:29,382 - Calc 2931
2025-06-24 16:47:29,432 - Calc 2932
2025-06-24 16:47:29,435 - Calc 2933
2025-06-24 16:47:29,461 - Calc 2934
2025-06-24 16:47:29,462 - Calc 2935
2025-06-24 16:47:29,520 - Calc 2936
2025-06-24 16:47:29,524 - Calc 2937
2025-06-24 16:47:29,538 - Calc 2938
2025-06-24 16:47:29,555 - Calc 2939
2025-06-24 16:47:29,593 - Calc 2940
2025-06-24 16:47:29,613 - Calc 2941
2025-06-24 16:47:29,645 - Calc 2942
2025-06-24 16:47:29,657 - Calc 2943
2025-06-24 16:47:29,667 - Calc 2944
2025-06-24 16:47:29,692 - Calc 2945
2025-06-24 16:47:29,937 - Calc 2946
2025-06-24 16:47:29,938 - Calc 2947
2025-06-24 16:47:29,938 - Calc 2948
2025-06-24 16:47:29,938 - Calc 2949
2025-06-24 16:47:29,940 - Calc 2950
2025-06-24 16:47:29,940 - Calc 2951
2025-06-24 16:47:29,941 - Calc 2953
2025-06-24 16:47:29,942 - Calc 2952
2025-06-24 16:47:29,944 - Calc 2954
2025-06-24 16:47:29,945 - Calc 2955
2025-06-24 16:47:29,947 - Calc 2956
2025-06-24 16:47:29,952 - Calc 2957
2025-06-24 16:47:29,961 - Calc 2958
2025-06-24 16:47:30,113 - Calc 2959
2025-06-24 16:47:30,155 - Calc 2960
2025-06-24 16:47:30,280 - Calc 2961
2025-06-24 16:47:30,372 - Calc 2962
2025-06-24 16:47:30,455 - Calc 2963
2025-06-24 16:47:30,539 - Calc 2964
2025-06-24 16:47:30,559 - Calc 2965
2025-06-24 16:47:30,765 - Calc 2966
2025-06-24 16:47:30,777 - Calc 2967
2025-06-24 16:47:30,805 - Calc 2968
2025-06-24 16:47:30,961 - Calc 2969
2025-06-24 16:47:30,983 - Calc 2970
2025-06-24 16:47:31,133 - Calc 2971
2025-06-24 16:47:31,182 - Calc 2972
2025-06-24 16:47:31,200 - Calc 2973
2025-06-24 16:47:31,334 - Calc 2974
2025-06-24 16:47:31,362 - Calc 2975
2025-06-24 16:47:31,370 - Calc 2976
2025-06-24 16:47:31,417 - Calc 2977
2025-06-24 16:47:31,429 - Calc 2978
2025-06-24 16:47:31,430 - Calc 2979
2025-06-24 16:47:31,894 - Calc 2980
2025-06-24 16:47:31,927 - Calc 2981
2025-06-24 16:47:31,939 - Calc 2982
2025-06-24 16:47:31,998 - Calc 2983
2025-06-24 16:47:32,067 - Calc 2984
2025-06-24 16:47:32,283 - Calc 2985
2025-06-24 16:47:32,291 - Calc 2986
2025-06-24 16:47:32,406 - Calc 2987
2025-06-24 16:47:32,431 - Calc 2988
2025-06-24 16:47:32,461 - Calc 2989
2025-06-24 16:47:32,628 - Calc 2990
2025-06-24 16:47:32,735 - Calc 2991
2025-06-24 16:47:32,737 - Calc 2992
2025-06-24 16:47:32,820 - Calc 2993
2025-06-24 16:47:32,940 - Calc 2994
2025-06-24 16:47:32,971 - Calc 2995
2025-06-24 16:47:33,004 - Calc 2996
2025-06-24 16:47:33,129 - Calc 2997
2025-06-24 16:47:33,223 - Calc 2998
2025-06-24 16:47:33,242 - Calc 2999
2025-06-24 16:47:33,360 - Calc 3000
2025-06-24 16:47:33,405 - Calc 3001
2025-06-24 16:47:33,470 - Calc 3002
2025-06-24 16:47:33,519 - Calc 3003
2025-06-24 16:47:33,588 - Calc 3004
2025-06-24 16:47:33,771 - Calc 3005
2025-06-24 16:47:33,782 - Calc 3006
2025-06-24 16:47:33,934 - Calc 3007
2025-06-24 16:47:33,948 - Calc 3008
2025-06-24 16:47:33,988 - Calc 3009
2025-06-24 16:47:34,115 - Calc 3010
2025-06-24 16:47:34,188 - Calc 3011
2025-06-24 16:47:34,237 - Calc 3012
2025-06-24 16:47:34,353 - Calc 3013
2025-06-24 16:47:34,367 - Calc 3014
2025-06-24 16:47:34,371 - Calc 3015
2025-06-24 16:47:34,380 - Calc 3016
2025-06-24 16:47:34,581 - Calc 3017
2025-06-24 16:47:34,658 - Calc 3018
2025-06-24 16:47:34,712 - Calc 3019
2025-06-24 16:47:34,739 - Calc 3020
2025-06-24 16:47:34,751 - Calc 3021
2025-06-24 16:47:34,766 - Calc 3022
2025-06-24 16:47:34,906 - Calc 3023
2025-06-24 16:47:35,024 - Calc 3024
2025-06-24 16:47:35,075 - Calc 3025
2025-06-24 16:47:35,163 - Calc 3026
